classe,atributo,tipo
lim_terra_indigena,geometriaaproximada,smallint
lim_terra_indigena,grupoetnico,character varying
lim_terra_indigena,nome,character varying
lim_terra_indigena,nomeabrev,character varying
lim_terra_indigena,nometi,character varying
lim_terra_indigena,perimetrooficial,real
lim_terra_indigena,situacaojuridica,smallint
lim_terra_publica,classificacao,character varying
lim_terra_publica,geometriaaproximada,smallint
lim_terra_publica,nome,character varying
lim_terra_publica,nomeabrev,character varying
lim_unidade_conserv_nao_snuc,administracao,smallint
lim_unidade_conserv_nao_snuc,anocriacao,character varying
lim_unidade_conserv_nao_snuc,areaoficial,character varying
lim_unidade_conserv_nao_snuc,atolegal,character varying
lim_unidade_conserv_nao_snuc,classificacao,character varying
lim_unidade_conserv_nao_snuc,geometriaaproximada,smallint
lim_unidade_conserv_nao_snuc,nome,character varying
lim_unidade_conserv_nao_snuc,nomeabrev,character varying
lim_unidade_conserv_nao_snuc,sigla,character varying
lim_unidade_federacao,geocodigo,character varying
lim_unidade_federacao,geometriaaproximada,smallint
lim_unidade_federacao,nome,character varying
lim_unidade_federacao,nomeabrev,character varying
lim_unidade_federacao,sigla,smallint
lim_unidade_protecao_integral,administracao,smallint
lim_unidade_protecao_integral,anocriacao,integer
lim_unidade_protecao_integral,areaoficial,character varying
lim_unidade_protecao_integral,atolegal,character varying
lim_unidade_protecao_integral,geometriaaproximada,smallint
lim_unidade_protecao_integral,nome,character varying
lim_unidade_protecao_integral,nomeabrev,character varying
lim_unidade_protecao_integral,sigla,character varying
lim_unidade_protecao_integral,tipounidprotinteg,smallint
lim_unidade_uso_sustentavel,administracao,smallint
lim_unidade_uso_sustentavel,anocriacao,integer
lim_unidade_uso_sustentavel,areaoficialha,double precision
lim_unidade_uso_sustentavel,atolegal,character varying
lim_unidade_uso_sustentavel,geometriaaproximada,smallint
lim_unidade_uso_sustentavel,nome,character varying
lim_unidade_uso_sustentavel,nomeabrev,character varying
lim_unidade_uso_sustentavel,sigla,character varying
lim_unidade_uso_sustentavel,tipounidusosust,smallint
loc_aglomerado_rural_isolado,geocodigo,character varying
loc_aglomerado_rural_isolado,geometriaaproximada,smallint
loc_aglomerado_rural_isolado,identificador,character varying
loc_aglomerado_rural_isolado,latitude,character varying
loc_aglomerado_rural_isolado,latitude_gms,real
loc_aglomerado_rural_isolado,longitude,character varying
loc_aglomerado_rural_isolado,longitude_gms,real
loc_aglomerado_rural_isolado,nome,character varying
loc_aglomerado_rural_isolado,nomeabrev,character varying
loc_aglomerado_rural_isolado,tipoaglomrurisol,smallint
loc_aglom_rural_de_ext_urbana,geocodigo,character varying
loc_aglom_rural_de_ext_urbana,geometriaaproximada,smallint
loc_aglom_rural_de_ext_urbana,identificador,character varying
loc_aglom_rural_de_ext_urbana,latitude,character varying
loc_aglom_rural_de_ext_urbana,latitude_gms,real
loc_aglom_rural_de_ext_urbana,longitude,character varying
loc_aglom_rural_de_ext_urbana,longitude_gms,real
loc_aglom_rural_de_ext_urbana,nome,character varying
loc_aglom_rural_de_ext_urbana,nomeabrev,character varying
loc_area_edificada,geometriaaproximada,smallint
loc_area_edificada,nome,character varying
loc_area_edificada,nomeabrev,character varying
loc_area_habitacional,geometriaaproximada,smallint
loc_area_habitacional,nome,character varying
loc_area_habitacional,nomeabrev,character varying
loc_area_urbana_isolada,geometriaaproximada,smallint
loc_area_urbana_isolada,nome,character varying
loc_area_urbana_isolada,nomeabrev,character varying
loc_area_urbana_isolada,tipoassociado,smallint
loc_capital,geocodigo,character varying
loc_capital,geometriaaproximada,smallint
loc_capital,identificador,character varying
loc_capital,latitude,character varying
loc_capital,latitude_gms,real
loc_capital,longitude,character varying
loc_capital,longitude_gms,real
loc_capital,nome,character varying
loc_capital,nomeabrev,character varying
loc_capital,tipocapital,smallint
loc_cidade,geocodigo,character varying
loc_cidade,geometriaaproximada,smallint
loc_cidade,identificador,character varying
loc_cidade,latitude,character varying
loc_cidade,latitude_gms,real
loc_cidade,longitude,character varying
loc_cidade,longitude_gms,real
loc_cidade,nome,character varying
loc_cidade,nomeabrev,character varying
loc_descontinuidade_geometrica,geometriaaproximada,smallint
loc_descontinuidade_geometrica,motivodescontinuidade,smallint
loc_edif_habitacional,geometriaaproximada,smallint
loc_edif_habitacional,matconstr,smallint
loc_edif_habitacional,nome,character varying
loc_edif_habitacional,nomeabrev,character varying
loc_edif_habitacional,operacional,smallint
loc_edif_habitacional,situacaofisica,smallint
loc_edificacao,geometriaaproximada,smallint
loc_edificacao,matconstr,smallint
loc_edificacao,nome,character varying
loc_edificacao,nomeabrev,character varying
loc_edificacao,operacional,smallint
loc_edificacao,situacaofisica,smallint
loc_hab_indigena,coletiva,smallint
loc_hab_indigena,geometriaaproximada,smallint
loc_hab_indigena,isolada,smallint
loc_hab_indigena,nome,character varying
loc_hab_indigena,nomeabrev,character varying
loc_nome_local,geometriaaproximada,smallint
loc_nome_local,nome,character varying
loc_vila,geocodigo,character varying
loc_vila,geometriaaproximada,smallint
loc_vila,identificador,character varying
loc_vila,latitude,character varying
loc_vila,latitude_gms,real
loc_vila,longitude,character varying
loc_vila,longitude_gms,real
loc_vila,nome,character varying
loc_vila,nomeabrev,character varying
pto_area_est_med_fenom,geometriaaproximada,smallint
pto_descontinuidade_geometrica,geometriaaproximada,smallint
pto_descontinuidade_geometrica,motivodescontinuidade,smallint
pto_edif_constr_est_med_fen,geometriaaproximada,smallint
pto_edif_constr_est_med_fen,matconstr,smallint
pto_edif_constr_est_med_fen,nome,character varying
pto_edif_constr_est_med_fen,nomeabrev,character varying
pto_edif_constr_est_med_fen,operacional,smallint
pto_edif_constr_est_med_fen,situacaofisica,smallint
pto_pto_controle,altitudeortometrica,double precision
pto_pto_controle,codponto,character varying
pto_pto_controle,codprojeto,character varying
pto_pto_controle,geometriaaproximada,smallint
pto_pto_controle,latitude,character varying
pto_pto_controle,longitude,character varying
pto_pto_controle,materializado,smallint
pto_pto_controle,nomeabrev,character varying
pto_pto_controle,obs,character varying
pto_pto_controle,orgaoenteresp,character varying
pto_pto_controle,outrarefalt,character varying
pto_pto_controle,outrarefplan,character varying
pto_pto_controle,referencialaltim,smallint
pto_pto_controle,sistemageodesico,smallint
pto_pto_controle,tipoptocontrole,smallint
pto_pto_controle,tiporef,smallint
pto_pto_est_med_fenomenos,codestacao,character varying
pto_pto_est_med_fenomenos,geometriaaproximada,smallint
pto_pto_est_med_fenomenos,nome,character varying
pto_pto_est_med_fenomenos,orgaoenteresp,character varying
pto_pto_est_med_fenomenos,tipoptoestmed,smallint
pto_pto_ref_geod_topo,altitudeortometrica,double precision
pto_pto_ref_geod_topo,codponto,character varying
pto_pto_ref_geod_topo,datavisita,character varying
pto_pto_ref_geod_topo,geometriaaproximada,smallint
pto_pto_ref_geod_topo,latitude,character varying
pto_pto_ref_geod_topo,longitude,character varying
pto_pto_ref_geod_topo,nome,character varying
pto_pto_ref_geod_topo,nomeabrev,character varying
pto_pto_ref_geod_topo,obs,character varying
pto_pto_ref_geod_topo,orgaoenteresp,character varying
pto_pto_ref_geod_topo,outrarefalt,character varying
pto_pto_ref_geod_topo,outrarefplan,character varying
pto_pto_ref_geod_topo,proximidade,smallint
pto_pto_ref_geod_topo,rede,smallint
pto_pto_ref_geod_topo,referencialaltim,smallint
pto_pto_ref_geod_topo,referencialgrav,smallint
pto_pto_ref_geod_topo,sistemageodesico,smallint
pto_pto_ref_geod_topo,situacaomarco,smallint
pto_pto_ref_geod_topo,tipoptorefgeodtopo,smallint
pto_pto_ref_geod_topo,tiporef,smallint
rel_alter_fisiog_antropica,geometriaaproximada,smallint
rel_alter_fisiog_antropica,nome,character varying
rel_alter_fisiog_antropica,nomeabrev,character varying
rel_alter_fisiog_antropica,tipoalterantrop,smallint
rel_curva_batimetrica,profundidade,integer
rel_curva_nivel,cota,integer
rel_curva_nivel,depressao,smallint
rel_curva_nivel,geometriaaproximada,smallint
rel_curva_nivel,indice,smallint
rel_descontinuidade_geometrica,geometriaaproximada,smallint
rel_descontinuidade_geometrica,motivodescontinuidade,smallint
rel_dolina,geometriaaproximada,smallint
rel_dolina,nome,character varying
rel_dolina,nomeabrev,character varying
rel_dolina,tipoelemnat,smallint
rel_duna,fixa,smallint
rel_duna,geometriaaproximada,smallint
rel_duna,nome,character varying
rel_duna,nomeabrev,character varying
rel_duna,tipoelemnat,smallint
rel_elemento_fisiog_natural,geometriaaproximada,smallint
rel_elemento_fisiog_natural,nome,character varying
rel_elemento_fisiog_natural,nomeabrev,character varying
rel_elemento_fisiog_natural,tipoelemnat,smallint
rel_gruta_caverna,geometriaaproximada,smallint
rel_gruta_caverna,nome,character varying
rel_gruta_caverna,nomeabrev,character varying
rel_gruta_caverna,tipoelemnat,smallint
rel_gruta_caverna,tipogrutacaverna,smallint
rel_pico,geometriaaproximada,smallint
rel_pico,nome,character varying
rel_pico,nomeabrev,character varying
rel_pico,tipoelemnat,smallint
rel_ponto_cotado_altimetrico,cota,double precision
rel_ponto_cotado_altimetrico,cotacomprovada,smallint
rel_ponto_cotado_altimetrico,geometriaaproximada,smallint
rel_ponto_cotado_batimetrico,profundidade,double precision
rel_rocha,geometriaaproximada,smallint
rel_rocha,nome,character varying
rel_rocha,nomeabrev,character varying
rel_rocha,tipoelemnat,smallint
rel_rocha,tiporocha,smallint
rel_terreno_exposto,causaexposicao,smallint
rel_terreno_exposto,geometriaaproximada,smallint
rel_terreno_exposto,tipoterrexp,smallint
sau_area_saude,geometriaaproximada,smallint
sau_area_servico_social,geometriaaproximada,smallint
sau_descontinuidade_geometrica,geometriaaproximada,smallint
sau_descontinuidade_geometrica,motivodescontinuidade,smallint
sau_edif_saude,geometriaaproximada,smallint
sau_edif_saude,matconstr,smallint
sau_edif_saude,nivelatencao,smallint
sau_edif_saude,nome,character varying
sau_edif_saude,nomeabrev,character varying
sau_edif_saude,operacional,smallint
sau_edif_saude,situacaofisica,smallint
sau_edif_saude,tipoclassecnae,smallint
sau_edif_servico_social,geometriaaproximada,smallint
sau_edif_servico_social,matconstr,smallint
sau_edif_servico_social,nome,character varying
sau_edif_servico_social,nomeabrev,character varying
sau_edif_servico_social,operacional,smallint
sau_edif_servico_social,situacaofisica,smallint
sau_edif_servico_social,tipoclassecnae,smallint
tra_area_duto,geometriaaproximada,smallint
tra_area_estrut_transporte,geometriaaproximada,smallint
tra_arruamento,canteirodivisorio,smallint
tra_arruamento,geometriaaproximada,smallint
tra_arruamento,nome,character varying
tra_arruamento,nomeabrev,character varying
tra_arruamento,nrfaixas,integer
tra_arruamento,operacional,smallint
tra_arruamento,revestimento,smallint
tra_arruamento,situacaofisica,smallint
tra_arruamento,trafego,smallint
tra_atracadouro,administracao,smallint
tra_atracadouro,geometriaaproximada,smallint
tra_atracadouro,matconstr,smallint
tra_atracadouro,nome,character varying
tra_atracadouro,nomeabrev,character varying
tra_atracadouro,operacional,smallint
tra_atracadouro,situacaofisica,smallint
tra_atracadouro,tipoatracad,smallint
tra_caminho_aereo,geometriaaproximada,smallint
tra_caminho_aereo,nome,character varying
tra_caminho_aereo,nomeabrev,character varying
tra_caminho_aereo,operacional,smallint
tra_caminho_aereo,situacaofisica,smallint
tra_caminho_aereo,tipocaminhoaereo,smallint
tra_caminho_aereo,tipousocaminhoaer,smallint
tra_ciclovia,administracao,smallint
tra_ciclovia,geometriaaproximada,smallint
tra_ciclovia,nome,character varying
tra_ciclovia,nomeabrev,character varying
tra_ciclovia,operacional,smallint
tra_ciclovia,revestimento,smallint
tra_ciclovia,situacaofisica,smallint
tra_ciclovia,trafego,smallint
tra_condutor_hidrico,geometriaaproximada,smallint
tra_condutor_hidrico,matconstr,smallint
tra_condutor_hidrico,mattransp,smallint
tra_condutor_hidrico,ndutos,integer
tra_condutor_hidrico,nome,character varying
tra_condutor_hidrico,nomeabrev,character varying
tra_condutor_hidrico,operacional,smallint
tra_condutor_hidrico,posicaorelativa,smallint
tra_condutor_hidrico,setor,smallint
tra_condutor_hidrico,situacaoespacial,smallint
tra_condutor_hidrico,situacaofisica,smallint
tra_condutor_hidrico,tipocondutor,smallint
tra_condutor_hidrico,tipotrechoduto,smallint
tra_cremalheira,geometriaaproximada,smallint
tra_cremalheira,nome,character varying
tra_cremalheira,nomeabrev,character varying
tra_cremalheira,operacional,smallint
tra_cremalheira,situacaofisica,smallint
tra_descontinuidade_geometrica,geometriaaproximada,smallint
tra_descontinuidade_geometrica,motivodescontinuidade,smallint
tra_eclusa,calado,double precision
tra_eclusa,desnivel,double precision
tra_eclusa,extensao,double precision
tra_eclusa,geometriaaproximada,smallint
tra_eclusa,largura,double precision
tra_eclusa,matconstr,smallint
tra_eclusa,nome,character varying
tra_eclusa,nomeabrev,character varying
tra_eclusa,operacional,smallint
tra_eclusa,situacaofisica,smallint
tra_edif_constr_aeroportuaria,administracao,smallint
tra_edif_constr_aeroportuaria,geometriaaproximada,smallint
tra_edif_constr_aeroportuaria,matconstr,smallint
tra_edif_constr_aeroportuaria,nome,character varying
tra_edif_constr_aeroportuaria,nomeabrev,character varying
tra_edif_constr_aeroportuaria,operacional,smallint
tra_edif_constr_aeroportuaria,situacaofisica,smallint
tra_edif_constr_aeroportuaria,tipoedifaero,smallint
tra_edif_constr_portuaria,administracao,smallint
tra_edif_constr_portuaria,geometriaaproximada,smallint
tra_edif_constr_portuaria,matconstr,smallint
tra_edif_constr_portuaria,nome,character varying
tra_edif_constr_portuaria,nomeabrev,character varying
tra_edif_constr_portuaria,operacional,smallint
tra_edif_constr_portuaria,situacaofisica,smallint
tra_edif_constr_portuaria,tipoedifport,smallint
tra_edif_metro_ferroviaria,administracao,smallint
tra_edif_metro_ferroviaria,funcaoedifmetroferrov,smallint
tra_edif_metro_ferroviaria,geometriaaproximada,smallint
tra_edif_metro_ferroviaria,matconstr,smallint
tra_edif_metro_ferroviaria,multimodal,smallint
tra_edif_metro_ferroviaria,nome,character varying
tra_edif_metro_ferroviaria,nomeabrev,character varying
tra_edif_metro_ferroviaria,operacional,smallint
tra_edif_metro_ferroviaria,situacaofisica,smallint
tra_edif_rodoviaria,administracao,smallint
tra_edif_rodoviaria,geometriaaproximada,smallint
tra_edif_rodoviaria,matconstr,smallint
tra_edif_rodoviaria,nome,character varying
tra_edif_rodoviaria,nomeabrev,character varying
tra_edif_rodoviaria,operacional,smallint
tra_edif_rodoviaria,situacaofisica,smallint
tra_edif_rodoviaria,tipoedifrod,smallint
tra_entroncamento,geometriaaproximada,smallint
tra_entroncamento,nome,character varying
tra_entroncamento,nomeabrev,character varying
tra_entroncamento,tipoentroncamento,smallint
tra_faixa_seguranca,extensao,double precision
tra_faixa_seguranca,geometriaaproximada,smallint
tra_faixa_seguranca,largura,double precision
tra_fundeadouro,administracao,smallint
tra_fundeadouro,destinacaofundeadouro,smallint
tra_fundeadouro,geometriaaproximada,smallint
tra_fundeadouro,nome,character varying
tra_fundeadouro,nomeabrev,character varying
tra_funicular,geometriaaproximada,smallint
tra_funicular,nome,character varying
tra_funicular,nomeabrev,character varying
tra_funicular,operacional,smallint
tra_funicular,situacaofisica,smallint
tra_galeria_bueiro,matconstr,smallint
tra_galeria_bueiro,nome,character varying
tra_galeria_bueiro,nomeabrev,character varying
tra_galeria_bueiro,operacional,smallint
tra_galeria_bueiro,pesosuportmaximo,real
tra_galeria_bueiro,situacaofisica,smallint
tra_girador_ferroviario,administracao,smallint
tra_girador_ferroviario,geometriaaproximada,smallint
tra_girador_ferroviario,nome,character varying
tra_girador_ferroviario,nomeabrev,character varying
tra_girador_ferroviario,operacional,smallint
tra_girador_ferroviario,situacaofisica,smallint
tra_identific_trecho_rod,nome,character varying
tra_identific_trecho_rod,nomeabrev,character varying
tra_identific_trecho_rod,sigla,character varying
tra_local_critico,geometriaaproximada,smallint
tra_local_critico,nome,character varying
tra_local_critico,nomeabrev,character varying
tra_local_critico,tipolocalcrit,smallint
tra_obstaculo_navegacao,geometriaaproximada,smallint
tra_obstaculo_navegacao,nome,character varying
tra_obstaculo_navegacao,nomeabrev,character varying
tra_obstaculo_navegacao,situacaoemagua,smallint
tra_obstaculo_navegacao,tipoobst,smallint
tra_passag_elevada_viaduto,cargasuportmaxima,real
tra_passag_elevada_viaduto,extensao,double precision
tra_passag_elevada_viaduto,gabhorizsup,real
tra_passag_elevada_viaduto,gabvertsup,real
tra_passag_elevada_viaduto,geometriaaproximada,smallint
tra_passag_elevada_viaduto,largura,double precision
tra_passag_elevada_viaduto,matconstr,smallint
tra_passag_elevada_viaduto,modaluso,smallint
tra_passag_elevada_viaduto,nome,character varying
tra_passag_elevada_viaduto,nomeabrev,character varying
tra_passag_elevada_viaduto,nrfaixas,integer
tra_passag_elevada_viaduto,nrpistas,integer
tra_passag_elevada_viaduto,operacional,smallint
tra_passag_elevada_viaduto,posicaopista,smallint
tra_passag_elevada_viaduto,situacaofisica,smallint
tra_passag_elevada_viaduto,tipopassagviad,smallint
tra_passag_elevada_viaduto,vaolivrehoriz,real
tra_passag_elevada_viaduto,vaovertical,real
tra_passagem_nivel,geometriaaproximada,smallint
tra_passagem_nivel,nome,character varying
tra_passagem_nivel,nomeabrev,character varying
tra_patio,administracao,smallint
tra_patio,geometriaaproximada,smallint
tra_patio,modaluso,smallint
tra_patio,nome,character varying
tra_patio,nomeabrev,character varying
tra_patio,operacional,smallint
tra_patio,situacaofisica,smallint
tra_pista_ponto_pouso,extensao,double precision
tra_pista_ponto_pouso,geometriaaproximada,smallint
tra_pista_ponto_pouso,homologacao,smallint
tra_pista_ponto_pouso,largura,double precision
tra_pista_ponto_pouso,nome,character varying
tra_pista_ponto_pouso,nomeabrev,character varying
tra_pista_ponto_pouso,operacional,smallint
tra_pista_ponto_pouso,revestimento,smallint
tra_pista_ponto_pouso,situacaofisica,smallint
tra_pista_ponto_pouso,tipopista,smallint
tra_pista_ponto_pouso,usopista,smallint
tra_ponte,cargasuportmaxima,real
tra_ponte,extensao,double precision
tra_ponte,geometriaaproximada,smallint
tra_ponte,largura,double precision
tra_ponte,matconstr,smallint
tra_ponte,modaluso,smallint
tra_ponte,nome,character varying
tra_ponte,nomeabrev,character varying
tra_ponte,nrfaixas,integer
tra_ponte,nrpistas,integer
tra_ponte,operacional,smallint
tra_ponte,posicaopista,smallint
tra_ponte,situacaofisica,smallint
tra_ponte,tipoponte,smallint
tra_ponte,vaolivrehoriz,real
tra_ponte,vaolivrevertical,real
tra_ponto_duto,geometriaaproximada,smallint
tra_ponto_duto,relacionado,smallint
tra_ponto_ferroviario,geometriaaproximada,smallint
tra_ponto_ferroviario,relacionado,smallint
tra_ponto_hidroviario,geometriaaproximada,smallint
tra_ponto_hidroviario,relacionado,smallint
tra_ponto_rodoviario,geometriaaproximada,smallint
tra_ponto_rodoviario,relacionado,smallint
tra_posto_combustivel,administracao,smallint
tra_posto_combustivel,geometriaaproximada,smallint
tra_posto_combustivel,matconstr,smallint
tra_posto_combustivel,nome,character varying
tra_posto_combustivel,nomeabrev,character varying
tra_posto_combustivel,operacional,smallint
tra_posto_combustivel,situacaofisica,smallint
tra_sinalizacao,geometriaaproximada,smallint
tra_sinalizacao,nome,character varying
tra_sinalizacao,nomeabrev,character varying
tra_sinalizacao,operacional,smallint
tra_sinalizacao,situacaofisica,smallint
tra_sinalizacao,tiposinal,smallint
tra_travessia,geometriaaproximada,smallint
tra_travessia,nome,character varying
tra_travessia,nomeabrev,character varying
tra_travessia,tipotravessia,smallint
tra_travessia_pedestre,extensao,double precision
tra_travessia_pedestre,geometriaaproximada,smallint
tra_travessia_pedestre,largura,double precision
tra_travessia_pedestre,matconstr,smallint
tra_travessia_pedestre,nome,character varying
tra_travessia_pedestre,nomeabrev,character varying
tra_travessia_pedestre,operacional,smallint
tra_travessia_pedestre,situacaofisica,smallint
tra_travessia_pedestre,tipotravessiaped,smallint
tra_trecho_duto,geometriaaproximada,smallint
tra_trecho_duto,matconstr,smallint
tra_trecho_duto,mattransp,smallint
tra_trecho_duto,ndutos,integer
tra_trecho_duto,nome,character varying
tra_trecho_duto,nomeabrev,character varying
tra_trecho_duto,operacional,smallint
tra_trecho_duto,posicaorelativa,smallint
tra_trecho_duto,setor,smallint
tra_trecho_duto,situacaoespacial,smallint
tra_trecho_duto,situacaofisica,smallint
tra_trecho_duto,tipotrechoduto,smallint
tra_trecho_ferroviario,administracao,smallint
tra_trecho_ferroviario,bitola,smallint
tra_trecho_ferroviario,cargasuportmaxima,double precision
tra_trecho_ferroviario,codtrechoferrov,character varying
tra_trecho_ferroviario,concessionaria,character varying
tra_trecho_ferroviario,eletrificada,smallint
tra_trecho_ferroviario,emarruamento,smallint
tra_trecho_ferroviario,geometriaaproximada,smallint
tra_trecho_ferroviario,jurisdicao,smallint
tra_trecho_ferroviario,nome,character varying
tra_trecho_ferroviario,nomeabrev,character varying
tra_trecho_ferroviario,nrlinhas,smallint
tra_trecho_ferroviario,operacional,smallint
tra_trecho_ferroviario,posicaorelativa,smallint
tra_trecho_ferroviario,situacaofisica,smallint
tra_trecho_ferroviario,tipotrechoferrov,smallint
tra_trecho_hidroviario,caladomaxseca,real
tra_trecho_hidroviario,extensaotrecho,real
tra_trecho_hidroviario,geometriaaproximada,smallint
tra_trecho_hidroviario,nome,character varying
tra_trecho_hidroviario,nomeabrev,character varying
tra_trecho_hidroviario,operacional,smallint
tra_trecho_hidroviario,regime,smallint
tra_trecho_hidroviario,situacaofisica,smallint
tra_trecho_rodoviario,administracao,smallint
tra_trecho_rodoviario,canteirodivisorio,smallint
tra_trecho_rodoviario,codtrechorodov,character varying
tra_trecho_rodoviario,concessionaria,character varying
tra_trecho_rodoviario,geometriaaproximada,smallint
tra_trecho_rodoviario,jurisdicao,smallint
tra_trecho_rodoviario,nrfaixas,integer
tra_trecho_rodoviario,nrpistas,integer
tra_trecho_rodoviario,operacional,smallint
tra_trecho_rodoviario,revestimento,smallint
tra_trecho_rodoviario,situacaofisica,smallint
tra_trecho_rodoviario,tipotrechorod,smallint
tra_trecho_rodoviario,trafego,smallint
tra_trilha_picada,geometriaaproximada,smallint
tra_trilha_picada,nome,character varying
tra_trilha_picada,nomeabrev,character varying
tra_tunel,altura,double precision
tra_tunel,extensao,real
tra_tunel,geometriaaproximada,smallint
tra_tunel,matconstr,smallint
tra_tunel,modaluso,smallint
tra_tunel,nome,character varying
tra_tunel,nomeabrev,character varying
tra_tunel,nrfaixas,integer
tra_tunel,nrpistas,integer
tra_tunel,operacional,smallint
tra_tunel,posicaopista,smallint
tra_tunel,situacaofisica,smallint
tra_tunel,tipotunel,smallint
veg_brejo_pantano,alturamediaindividuos,real
veg_brejo_pantano,antropizada,smallint
veg_brejo_pantano,classificacaoporte,smallint
veg_brejo_pantano,denso,smallint
veg_brejo_pantano,geometriaaproximada,smallint
veg_brejo_pantano,nome,character varying
veg_brejo_pantano,nomeabrev,character varying
veg_brejo_pantano,tipobrejopantano,smallint
veg_caatinga,alturamediaindividuos,real
veg_caatinga,antropizada,smallint
veg_caatinga,classificacaoporte,smallint
veg_caatinga,denso,smallint
veg_caatinga,geometriaaproximada,smallint
veg_caatinga,nome,character varying
veg_caatinga,nomeabrev,character varying
veg_campinarana,alturamediaindividuos,real
veg_campinarana,antropizada,smallint
veg_campinarana,classificacaoporte,smallint
veg_campinarana,denso,smallint
veg_campinarana,geometriaaproximada,smallint
veg_campinarana,nome,character varying
veg_campinarana,nomeabrev,character varying
veg_campo,geometriaaproximada,smallint
veg_campo,nome,character varying
veg_campo,nomeabrev,character varying
veg_campo,ocorrenciaem,smallint
veg_campo,tipocampo,smallint
veg_cerrado_cerradao,antropizada,smallint
veg_cerrado_cerradao,classificacaoporte,smallint
veg_cerrado_cerradao,denso,smallint
veg_cerrado_cerradao,geometriaaproximada,smallint
veg_cerrado_cerradao,nome,character varying
veg_cerrado_cerradao,nomeabrev,character varying
veg_cerrado_cerradao,tipocerr,smallint
veg_descontinuidade_geometrica,geometriaaproximada,smallint
veg_descontinuidade_geometrica,motivodescontinuidade,smallint
veg_estepe,alturamediaindividuos,real
veg_estepe,antropizada,smallint
veg_estepe,denso,smallint
veg_estepe,geometriaaproximada,smallint
veg_estepe,nome,character varying
veg_estepe,nomeabrev,character varying
veg_floresta,alturamediaindividuos,real
veg_floresta,antropizada,smallint
veg_floresta,caracteristicafloresta,smallint
veg_floresta,classificacaoporte,smallint
veg_floresta,denso,smallint
veg_floresta,especiepredominante,smallint
veg_floresta,geometriaaproximada,smallint
veg_floresta,nome,character varying
veg_floresta,nomeabrev,character varying
veg_macega_chavascal,alturamediaindividuos,real
veg_macega_chavascal,antropizada,smallint
veg_macega_chavascal,classificacaoporte,smallint
veg_macega_chavascal,denso,smallint
veg_macega_chavascal,geometriaaproximada,smallint
veg_macega_chavascal,nome,character varying
veg_macega_chavascal,nomeabrev,character varying
veg_macega_chavascal,tipomacchav,smallint
veg_mangue,antropizada,smallint
veg_mangue,classificacaoporte,smallint
veg_mangue,denso,smallint
veg_mangue,geometriaaproximada,smallint
veg_mangue,nome,character varying
veg_mangue,nomeabrev,character varying
veg_veg_area_contato,alturamediaindividuos,real
veg_veg_area_contato,antropizada,smallint
veg_veg_area_contato,classificacaoporte,smallint
veg_veg_area_contato,denso,smallint
veg_veg_area_contato,geometriaaproximada,smallint
veg_veg_area_contato,nome,character varying
veg_veg_area_contato,nomeabrev,character varying
veg_veg_cultivada,alturamediaindividuos,real
veg_veg_cultivada,classificacaoporte,smallint
veg_veg_cultivada,cultivopredominante,smallint
veg_veg_cultivada,denso,smallint
veg_veg_cultivada,espacamentoindividuos,real
veg_veg_cultivada,espessuradap,real
veg_veg_cultivada,finalidade,smallint
veg_veg_cultivada,geometriaaproximada,smallint
veg_veg_cultivada,nome,character varying
veg_veg_cultivada,nomeabrev,character varying
veg_veg_cultivada,terreno,smallint
veg_veg_cultivada,tipolavoura,smallint
veg_veg_restinga,alturamediaindividuos,real
veg_veg_restinga,antropizada,smallint
veg_veg_restinga,classificacaoporte,smallint
veg_veg_restinga,denso,smallint
veg_veg_restinga,geometriaaproximada,smallint
veg_veg_restinga,nome,character varying
veg_veg_restinga,nomeabrev,character varying
